,AC.PA,ALO.PA,ATO.PA,ACA.PA,BN.PA,DSY.PA,EDEN.PA,EDF.PA,ENGI.PA,ERF.PA,RMS.PA,KER.PA,LI.PA,OR.PA,MC.PA,ML.PA,ORA.PA,RI.PA,PUB.PA,RNO.PA,SAF.PA,SGO.PA,SAN.PA,SU.PA,GLE.PA,TEP.PA,HO.PA,TTE.PA,URW.PA,DG.PA,VIV.PA,WLN.PA
16/05/2019,282828190,223577460,107157900,2866437160,685055200,263136310,239754300,3010267680,2435285010,17781080,105569410,126279320,307423600,561546930,505109140,179875790,2660056600,265421590,235249800,295722280,409123310,546585330,1250105260,579219930,807917740,58580600,213181220,2656753040,138371420,598687300,1309340100,182644700
17/05/2019,282828190,224304390,107157900,2866437160,685055200,263136310,239754300,3010267680,2435285010,17781080,105569410,126279320,307423600,561546930,505109140,179875790,2660056600,265421590,235249800,295722280,409123310,546585330,1250105260,579219930,807917740,58580600,213181220,2656753040,138371420,598687300,1309340100,182644700
20/05/2019,282828190,224304390,107157900,2866437160,686073600,263136310,239754300,3010267680,2435285010,17781080,105569410,126279320,307423600,561546930,505109140,179875790,2660056600,265421590,235249800,295722280,409123310,546585330,1250105260,579219930,807917740,58580600,213181220,2656753040,138371420,598687300,1309340100,182644700
21/05/2019,282828190,224304390,107157900,2866437160,686073600,263136310,239754300,3010267680,2435285010,17781080,105569410,126279320,307423600,561546930,505109140,179875790,2660056600,265421590,235249800,295722280,409123310,546585330,1250105260,579219930,807917740,58580600,213181220,2656753040,138371420,598687300,1309340100,182644700
22/05/2019,282828190,224304390,107157900,2866437160,686073600,263136310,239754300,3010267680,2435285010,17781080,105569410,126279320,307423600,561546930,505109140,179875790,2660056600,265421590,235249800,295722280,409123310,546585330,1250105260,579219930,807917740,58580600,213181220,2656753040,138371420,598687300,1309340100,182644700
23/05/2019,282828190,224304390,107149740,2866437160,686073600,263136310,239754300,3010267680,2435285010,17781080,105569410,126279320,307423600,561546930,505109140,179875790,2660056600,265421590,235249800,295722280,409123310,546585330,1250105260,579219930,807917740,58580600,213181220,2656753040,138371420,598687300,1309340100,182644700
24/05/2019,282828190,224304390,107149740,2866437160,686073600,263136310,239754300,3010267680,2435285010,17781080,105569410,126279320,307423600,561546930,505109140,179875790,2660056600,265421590,235249800,295722280,409123310,546585330,1250105260,579219930,807917740,58580600,213181220,2656753040,138371420,600341980,1309340100,182644700
27/05/2019,282828190,224304390,107149740,2866437160,686073600,263136310,239754300,3010267680,2435285010,17781080,105569410,126279320,307423600,561546930,505109140,179875790,2660056600,265421590,235249800,295722280,409123310,546585330,1250105260,579219930,807917740,58580600,213181220,2656753040,138371420,600341980,1309340100,182644700
28/05/2019,282828190,224304390,109189450,2866437160,686073600,263136310,239266350,3010267680,2435285010,17781080,105569410,126279320,307423600,561546930,505109140,179875790,2660056600,265421590,235249800,295722280,409123310,546585330,1250105260,579219930,807917740,58580600,213181220,2656753040,138371420,600341980,1309340100,182644700
29/05/2019,282828190,224304390,109189450,2866437160,686073600,263136310,239266350,3010267680,2435285010,17781080,105569410,126279320,307423600,561546930,505109140,179875790,2660056600,265421590,235249800,295722280,409123310,546585330,1250105260,579219930,807917740,58580600,213181220,2656753040,138371420,600341980,1309340100,182644700
30/05/2019,282828190,224304390,109189450,2866437160,686073600,263136310,239266350,3010267680,2435285010,17781080,105569410,126279320,307423600,561546930,505109140,179875790,2660056600,265421590,235249800,295722280,409123310,546585330,1250105260,579219930,807917740,58580600,213181220,2656753040,138371420,600341980,1309340100,182644700
31/05/2019,282828190,224304390,109195110,2866437160,686073600,263136310,239266350,3010267680,2435285010,17781080,105569410,126279320,307423600,561546930,505109140,179875790,2660056600,265421590,235249800,295722280,409123310,546585330,1250105260,579219930,807917740,58580600,213181220,2656753040,138371420,600341980,1309340100,182644700
03/06/2019,282828190,224304390,109195110,2866437160,686073600,263136310,239266350,3010267680,2435285010,17781080,105569410,126279320,307423600,561546930,505109140,179875790,2660056600,265421590,235249800,295722280,409123310,546585330,1250105260,579219930,807917740,58580600,213181220,2656753040,138371420,600341980,1309340100,182644700
04/06/2019,282828190,224312400,109195110,2866437160,686073600,263136310,239266350,3010267680,2435285010,17781080,105569410,126279320,307423600,561546930,505109140,179875790,2660056600,265421590,235249800,295722280,409123310,546585330,1250105260,579219930,807917740,58580600,213181220,2656753040,138371420,600341980,1309342920,182644700
05/06/2019,282828190,224312400,109195110,2866437160,686073600,263136310,239266350,3010267680,2435285010,17781080,105569410,126279320,307423600,561546930,505109140,179875790,2660056600,265421590,235249800,295722280,409123310,546585330,1250105260,579219930,807917740,58580600,213181220,2656753040,138371420,600341980,1309342920,182644700
06/06/2019,282828190,224312400,109195110,2866437160,686073600,263136310,239266350,3010267680,2435285010,17781080,105569410,126279320,307423600,561546930,505109140,179875790,2660056600,265421590,235249800,295722280,409123310,546585330,1250105260,579219930,807917740,58580600,213181220,2656753040,138371420,600341980,1309342920,182644700
07/06/2019,282828190,224312400,109195110,2866437160,686073600,263136310,239390000,3010267680,2435285010,17781080,105569410,126279320,307423600,561546930,505109140,179875790,2660056600,265421590,235249800,295722280,409123310,546585330,1250105260,579219930,807917740,58580600,213181220,2656753040,138371420,600341980,1309342920,182644700
10/06/2019,282829390,224312400,109200910,2866437160,686073600,263136310,239390000,3010267680,2435285010,17781080,105569410,126279320,307423600,561551030,505431290,179875790,2660056600,265421590,235249800,295722280,409123310,552585330,1250105260,579219930,807917740,58580600,213181220,2666726280,138371420,600341980,1309342920,182644700
11/06/2019,282829390,224312400,109200910,2866437160,686073600,263136310,243204860,3010267680,2435285010,17781080,105569410,126279320,307423600,561551030,505431290,179875790,2660056600,265421590,235249800,295722280,409123310,552585330,1250125510,579219930,807917740,58580600,213181220,2666726280,138371420,600341980,1309342920,182644700
12/06/2019,282829390,224312400,109200910,2866437160,686073600,263136310,243204860,3010267680,2435285010,17784290,105569410,126279320,307423600,561551030,505431290,179875790,2660056600,265421590,235249800,295722280,409123310,552585330,1250125510,579219930,807917740,58580600,213181220,2666726280,138371420,600341980,1309342920,182644700
13/06/2019,282829390,224312400,109200910,2866437160,686073600,263136310,243204860,3010267680,2435285010,17784290,105569410,126279320,307423600,561551030,505431290,179875790,2660056600,265421590,235249800,295722280,409123310,552585330,1250125510,579219930,807917740,58580600,213181220,2666726280,138371420,600341980,1309342920,182644700
14/06/2019,282829390,224312400,109200910,2866437160,686073600,263136310,243204860,3010267680,2435285010,17784290,105569410,126279320,307423600,561551030,505431290,179875790,2660056600,265421590,235249800,295722280,409123310,552585330,1250125510,579273500,847732650,58580600,213181220,2666726280,138371420,600341980,1309342920,182644700
17/06/2019,282829390,224312400,109200910,2866437160,686073600,263136310,243204860,3010267680,2435285010,17784290,105569410,126279320,307423600,561551030,505431290,179875790,2660056600,265421590,235249800,295722280,409123310,552585330,1250125510,579273500,847732650,58580600,213181220,2666726280,138371420,600341980,1309342920,182644700
18/06/2019,282829390,224312400,109200910,2866437160,686073600,263136310,243204860,3050969630,2435285010,17784290,105569410,126279320,307423600,561551030,505431290,179875790,2660056600,265421590,235249800,295722280,409123310,552585330,1250125510,579273500,847732650,58580600,213198890,2666726280,138371420,600341980,1309342920,182644700
19/06/2019,283437630,224312400,109200910,2866437160,686073600,263136310,243204860,3050969630,2435285010,17784290,105569410,126279320,307423600,561551030,505431290,179875790,2660056600,265421590,235365570,295722280,409123310,552585330,1250125510,579273500,847732650,58580600,213198890,2666726280,138371420,600341980,1309342920,182644700
20/06/2019,283437630,224312400,109200910,2866437160,686073600,263136310,243204860,3050969630,2435285010,17784290,105569410,126279320,307423600,561551030,505431290,179875790,2660056600,265421590,235480960,295722280,409123310,552585330,1250125510,579273500,847732650,58580600,213198890,2666726280,138371420,600341980,1309342920,182644700
21/06/2019,283437630,224312400,109200910,2866437160,686073600,263136310,243204860,3050969630,2435285010,17784290,105569410,126279320,307423600,561551030,505431290,179875790,2660056600,265421590,235568750,295722280,409123310,552585330,1250125510,579273500,847732650,58580600,213198890,2666726280,138371420,600341980,1309342920,182644700
24/06/2019,283437630,224312400,109200910,2866437160,686073600,263136310,243204860,3050969630,2435285010,17784290,105569410,126279320,307423600,561551030,505431290,179875790,2660056600,265421590,235656020,295722280,409123310,552585330,1250125510,579273500,847732650,58580600,213198890,2666726280,138371420,600341980,1309342920,182644700
25/06/2019,283437630,224312400,109200910,2866437160,686073600,263136310,243204860,3050969630,2435285010,17784290,105569410,126279320,307423600,561551030,505431290,179875790,2660056600,265421590,235656020,295722280,409123310,552585330,1250125510,579273500,847732650,58580600,213198890,2666726280,138371420,600341980,1309342920,182644700
26/06/2019,283437630,224312400,109200910,2866437160,686073600,263136310,243204860,3050969630,2435285010,17784290,105569410,126279320,307423600,561551030,505431290,179875790,2660056600,265421590,236003240,295722280,409123310,552585330,1250125510,579273500,847732650,58580600,213198890,2666726280,138371420,600341980,1309342920,182644700
27/06/2019,283437630,224312400,109200910,2866437160,686073600,263136310,243204860,3050969630,2435285010,17784290,105569410,126279320,307423600,561551030,505431290,179875790,2660056600,265421590,236003240,295722280,409123310,552585330,1250125510,579273500,847732650,58580600,213198890,2666726280,138371420,600341980,1309342920,182644700
28/06/2019,283437630,224312400,109200910,2866437160,686073600,263136310,243204860,3050969630,2435285010,17784290,105569410,126279320,307423600,561551030,505431290,179875790,2660056600,265421590,236003240,295722280,409123310,552585330,1250125510,579273500,847732650,58580600,213198890,2666726280,138371420,600341980,1309342920,182644700
01/07/2019,283437630,224312400,109200910,2866437160,686073600,263136310,243204860,3050969630,2435285010,17784290,105569410,126279320,307423600,561551030,505431290,179875790,2660056600,265421590,236003240,295722280,409123310,552585330,1250125510,579273500,847732650,58580600,213198890,2666726280,138371420,600341980,1259359810,182644700
02/07/2019,283437630,224312400,109200910,2866437160,686073600,263136310,243204860,3050969630,2435285010,17784290,105569410,126279320,307423600,561551030,505431290,179875790,2660056600,265421590,236003240,295722280,409123310,552585330,1250125510,579273500,847732650,58580600,213198890,2666726280,138371420,600341980,1259359810,182644700
03/07/2019,283437630,224312400,109200910,2866437160,686073600,263136310,243331710,3050969630,2435285010,17784290,105569410,126279320,307423600,561551030,505431290,179875790,2660056600,265421590,236003240,295722280,409123310,552585330,1250125510,579273500,847732650,58580600,213198890,2666726280,138371420,600341980,1259359810,182644700
04/07/2019,283437630,224312400,109200910,2866437160,686073600,263136310,243331710,3050969630,2435285010,17784290,105569410,126279320,307423600,561551030,505431290,179875790,2660056600,265421590,236003240,295722280,409123310,552585330,1250125510,581982900,847732650,58580600,213198890,2666726280,138371420,600341980,1259359810,182644700
05/07/2019,283437630,224312400,109200910,2866437160,686073600,263136310,243331710,3050969630,2435285010,17784290,105569410,126279320,307423600,561551030,505431290,179875790,2660056600,265421590,236003240,295722280,409123310,546585600,1250125510,581982900,847732650,58580600,213198890,2666726280,138371420,600341980,1259359810,182644700
