Date,AC.PA,ACA.PA,ALO.PA,BN.PA,DG.PA,DSY.PA,EDEN.PA,ENGI.PA,ERF.PA,GLE.PA,HO.PA,KER.PA,LI.PA,MC.PA,ML.PA,OR.PA,ORA.PA,PUB.PA,RI.PA,RMS.PA,RNO.PA,SAF.PA,SAN.PA,SGO.PA,SU.PA,TEP.PA,TTE.PA,URW.PA,VIV.PA,WLN.PA
2015-12-15,32.8742790222168,5.4652581214904785,21.396045684814453,45.539520263671875,42.15106964111328,14.017333030700684,13.025300025939941,8.455971717834473,29.762819290161133,25.618677139282227,57.437721252441406,115.13715362548828,22.12977409362793,124.00350952148438,15.72944164276123,135.2998809814453,8.58176326751709,42.355712890625,79.8775405883789,290.5298156738281,67.00788879394531,56.518836975097656,52.94236755371094,30.10817527770996,42.28863525390625,61.93455123901367,23.348453521728516,,4.073232650756836,23.209999084472656
2015-12-16,32.77400588989258,5.486207485198975,21.196918487548828,45.70079803466797,42.34107208251953,14.009756088256836,13.346290588378906,8.525151252746582,29.449283599853516,26.010154724121094,58.0274543762207,114.98953247070312,22.23502540588379,124.5902099609375,15.825210571289062,134.9154815673828,8.576153755187988,42.73318862915039,80.93011474609375,291.30706787109375,67.67811584472656,57.393585205078125,52.94236755371094,30.123502731323242,42.33651351928711,63.79975509643555,23.232501983642578,,4.090243816375732,23.399999618530273
2015-12-17,33.67232131958008,5.577861309051514,21.25548553466797,46.27260971069336,43.23262023925781,14.161334037780762,13.303751945495605,8.663512229919434,29.878089904785156,26.626657485961914,58.93284225463867,116.87154388427734,22.30789566040039,124.79971313476562,15.908329010009766,137.39260864257812,8.77807903289795,42.989593505859375,82.60640716552734,291.8557434082031,69.62788391113281,57.63458251953125,53.39969253540039,30.426233291625977,42.65567398071289,65.03211975097656,23.135868072509766,,4.130646705627441,23.56999969482422
2015-12-18,32.619415283203125,5.535962104797363,21.478036880493164,45.400230407714844,42.67722702026367,13.82406997680664,12.97502326965332,8.509186744689941,30.117849349975586,26.45711898803711,57.61214828491211,115.13715362548828,21.800521850585938,121.53094482421875,15.810757637023926,134.7446746826172,8.629438400268555,42.768798828125,81.20298767089844,283.8997802734375,70.00868225097656,56.67058181762695,52.96254348754883,30.188650131225586,41.5944709777832,64.64908599853516,23.19660758972168,,4.072169303894043,23.43000030517578
2015-12-21,32.790714263916016,5.433833122253418,21.068077087402344,44.86507797241211,42.31184387207031,13.740701675415039,12.835798263549805,8.493221282958984,29.550718307495117,26.306074142456055,56.85627365112305,114.43600463867188,21.544143676757812,119.60323333740234,15.630060195922852,132.48114013671875,8.447147369384766,42.73318862915039,80.07247161865234,280.1504821777344,69.78020477294922,56.40024948120117,52.3169059753418,29.88974952697754,41.323184967041016,63.52497100830078,22.81839942932129,,4.0360188484191895,22.96500015258789
2015-12-22,32.59015655517578,5.564768314361572,21.153972625732422,44.674476623535156,42.406829833984375,13.642173767089844,13.005962371826172,8.47459602355957,29.048141479492188,26.2536678314209,56.499107360839844,116.09663391113281,21.541440963745117,120.52519989013672,15.649940490722656,131.49884033203125,8.475191116333008,42.74031066894531,79.79957580566406,284.9515380859375,69.97821044921875,56.120906829833984,52.33035659790039,29.88974952697754,41.45882034301758,63.3501091003418,22.868825912475586,,4.048779010772705,22.985000610351562
2015-12-23,33.30046081542969,5.679992198944092,21.478036880493164,45.73012161254883,43.13761520385742,13.933965682983398,13.609271049499512,8.783246994018555,29.237184524536133,26.72529411315918,56.499107360839844,118.79051971435547,21.843706130981445,122.74626922607422,16.04023551940918,134.18943786621094,8.665898323059082,43.53799819946289,81.4368896484375,284.0827331542969,71.85182189941406,56.706626892089844,53.77631759643555,30.62932777404785,42.9588737487793,63.8913459777832,23.59722328186035,,4.173175811767578,23.084999084472656
2015-12-24,33.38402557373047,5.703560829162598,21.239870071411133,45.796104431152344,43.32030487060547,13.882807731628418,13.535795211791992,8.76728343963623,29.55533218383789,26.67289161682129,57.014095306396484,118.71675109863281,21.97324562072754,122.4110336303711,15.982415199279785,133.84779357910156,8.6126127243042,43.5736083984375,81.86572265625,282.6195068359375,72.5448989868164,56.73365020751953,53.19120788574219,30.552690505981445,42.74344253540039,63.78310012817383,23.591625213623047,,4.168923854827881,23.084999084472656
2015-12-28,33.275394439697266,5.5935750007629395,21.61469268798828,45.64948272705078,42.721065521240234,13.877121925354004,13.284412384033203,8.67415714263916,29.550718307495117,26.352312088012695,56.39944076538086,116.61328125,21.703369140625,120.77667999267578,15.805336952209473,132.22486877441406,8.59298038482666,43.35994338989258,81.08605194091797,283.4882507324219,71.13590240478516,56.40925216674805,52.82129669189453,30.265287399291992,42.3684196472168,63.33344268798828,23.185401916503906,,4.152974605560303,22.9950008392334
2015-12-29,33.63890075683594,5.6878485679626465,21.82552719116211,46.28727340698242,43.4810791015625,14.019230842590332,13.624740600585938,8.799212455749512,30.477493286132812,26.74070930480957,57.67028045654297,118.86431121826172,22.038015365600586,123.83586120605469,16.047462463378906,135.08633422851562,8.772468566894531,43.943965911865234,82.80131530761719,289.1580505371094,71.83658599853516,57.4815788269043,53.87046813964844,30.817094802856445,43.33388900756836,64.832275390625,23.611236572265625,,4.188061714172363,23.670000076293945
2015-12-30,33.659786224365234,5.706179141998291,21.923137664794922,46.213958740234375,43.46646499633789,14.019230842590332,13.543525695800781,8.743335723876953,30.343778610229492,26.37696647644043,57.55400085449219,118.42151641845703,22.038015365600586,123.33295440673828,15.986029624938965,134.4029998779297,8.738815307617188,44.022308349609375,82.68437194824219,287.60345458984375,71.84420776367188,57.445533752441406,53.60817337036133,30.79793930053711,42.83121109008789,64.39094543457031,23.289051055908203,,4.210389614105225,23.959999084472656
2016-01-04,32.55673599243164,5.562149524688721,21.622499465942383,44.57917785644531,42.18760681152344,13.555015563964844,12.967289924621582,8.365504264831543,29.61527442932129,25.520038604736328,56.515724182128906,112.03729248046875,21.592723846435547,116.66973114013672,15.465628623962402,128.89361572265625,8.525672912597656,42.41269302368164,79.52670288085938,284.5399169921875,67.98277282714844,56.11188888549805,52.168941497802734,29.744131088256836,40.852420806884766,63.266841888427734,22.706340789794922,,4.078548431396484,23.114999771118164
2016-01-05,32.25590133666992,5.585717678070068,21.61469268798828,44.85774612426758,42.421451568603516,13.577752113342285,12.7855224609375,8.3814697265625,29.403173446655273,25.7265625,57.13868713378906,111.37303924560547,21.849103927612305,116.87925720214844,15.351791381835938,129.40614318847656,8.587371826171875,42.54801940917969,79.52670288085938,278.0928955078125,68.11985778808594,55.81452560424805,52.78767395019531,29.76329231262207,41.03593826293945,62.967079162597656,22.4990291595459,,4.098750114440918,23.510000228881836
2016-01-06,30.65146255493164,5.4521636962890625,21.462419509887695,44.49853515625,42.1729850769043,13.412910461425781,12.49160385131836,8.325592994689941,29.320178985595703,25.230281829833984,56.85627365112305,110.89329528808594,21.576528549194336,114.57439422607422,14.93980884552002,129.2352752685547,8.716379165649414,40.69624328613281,79.13684844970703,275.25799560546875,66.57376861572266,55.41804504394531,52.07479476928711,29.196155548095703,40.309852600097656,62.4508056640625,22.283306121826172,,4.053030967712402,22.700000762939453
2016-01-07,30.271242141723633,5.318609714508057,21.29843521118164,43.802093505859375,41.69068145751953,13.325750350952148,12.066192626953125,8.216499328613281,28.305803298950195,24.61994743347168,57.05562973022461,106.98158264160156,20.958515167236328,114.49056243896484,14.751886367797852,128.85092163085938,8.69113826751709,39.31453323364258,77.9517593383789,274.80072021484375,65.09619903564453,54.33671188354492,51.50985336303711,27.939250946044922,39.48003005981445,61.251747131347656,21.74262046813965,,4.053030967712402,22.139999389648438
2016-01-08,30.93975830078125,5.245285511016846,21.575647354125977,43.787437438964844,41.55183029174805,13.151435852050781,11.702659606933594,8.00895881652832,28.448740005493164,23.984949111938477,57.520774841308594,105.50545501708984,20.804683685302734,113.44288635253906,14.71574878692627,127.78323364257812,8.58176326751709,39.31453323364258,77.31241607666016,275.66949462890625,63.801429748535156,53.71495056152344,50.21857452392578,27.68250274658203,39.619667053222656,60.81877136230469,20.92737579345703,,3.9871108531951904,22.094999313354492
2016-01-11,30.98154067993164,5.266234874725342,21.673255920410156,43.061676025390625,42.45069122314453,13.030172348022461,11.555696487426758,8.01162052154541,27.761722564697266,23.960290908813477,59.62224197387695,105.0626449584961,20.739912033081055,113.31714630126953,14.683225631713867,126.8436279296875,8.520062446594238,38.75188064575195,77.35139465332031,274.343505859375,64.5554428100586,52.81385040283203,49.532588958740234,27.7016658782959,38.86166763305664,61.36001205444336,20.92737579345703,,3.98073148727417,21.899999618530273
2016-01-12,31.29909324645996,5.326465129852295,21.82552719116211,44.18330383300781,43.14492416381836,13.325750350952148,11.694923400878906,8.046211242675781,28.60550880432129,24.19455909729004,60.19540023803711,106.8708724975586,20.9801025390625,116.87925720214844,14.968719482421875,128.29568481445312,8.873429298400879,39.115116119384766,78.08429718017578,278.6416015625,66.4290542602539,53.462642669677734,50.00337219238281,28.173004150390625,39.10501480102539,62.54240417480469,20.871337890625,,4.058347702026367,22.56999969482422
2016-01-13,31.10688591003418,5.3290839195251465,21.724010467529297,44.689144134521484,43.46646499633789,13.07564640045166,12.650166511535645,8.1260347366333,28.771495819091797,24.3918399810791,59.92127990722656,105.87451171875,21.160917282104492,115.45442199707031,14.983176231384277,128.9790496826172,8.836973190307617,38.14650344848633,78.39617156982422,276.3554382324219,66.0025405883789,53.723960876464844,50.225303649902344,28.065706253051758,39.16486358642578,62.04279708862305,21.207521438598633,,4.06153678894043,22.299999237060547
2016-01-14,29.3729305267334,5.260998249053955,21.735727310180664,43.670135498046875,42.45069122314453,12.836907386779785,12.394919395446777,7.934457302093506,27.81244468688965,23.550315856933594,58.176971435546875,104.43528747558594,20.73451805114746,114.82581329345703,14.742852210998535,126.28841400146484,8.685529708862305,37.38442611694336,76.90699005126953,270.31976318359375,59.21644973754883,52.22812271118164,49.29719543457031,27.529224395751953,38.347023010253906,60.37744140625,21.75662612915039,,4.004122734069824,22.18000030517578
2016-01-15,28.716949462890625,5.080306529998779,21.474130630493164,43.22295379638672,41.94646072387695,12.219218254089355,12.062324523925781,7.607181072235107,27.208425521850586,22.18168830871582,56.82304382324219,104.17697143554688,20.397174835205078,115.16106414794922,14.282083511352539,124.53739929199219,8.618220329284668,36.8217658996582,75.69850158691406,271.00567626953125,57.22098159790039,49.90327072143555,48.08662414550781,27.17667579650879,37.00654983520508,59.56974411010742,21.098264694213867,,3.9977428913116455,21.530000686645508
2016-01-18,28.637561798095703,4.744587421417236,21.25548553466797,43.017696380615234,41.90260696411133,12.359430313110352,12.186079978942871,7.426248550415039,26.41997718811035,21.51894760131836,56.23331069946289,105.13645935058594,20.151586532592773,114.61627960205078,14.419407844543457,124.96446228027344,8.480799674987793,36.494144439697266,75.24629211425781,268.8108825683594,56.48981857299805,49.822174072265625,48.6044807434082,27.30313491821289,36.86691665649414,58.78703308105469,21.336389541625977,,3.967972755432129,21.700000762939453
2016-01-19,29.034488677978516,4.861382484436035,21.25548553466797,43.772769927978516,43.152225494384766,12.653116226196289,12.530277252197266,7.591216564178467,27.143877029418945,22.09537696838379,57.42939758300781,111.07781219482422,20.289222717285156,117.34026336669922,14.587456703186035,127.4415512084961,8.640656471252441,37.0283088684082,76.97716522216797,275.48663330078125,58.35581588745117,50.66920471191406,50.299285888671875,28.130849838256836,38.17945861816406,61.67641830444336,21.638957977294922,,4.005186080932617,22.0
