"Date","ALL","PNC","MBI","AIG","HIG","UNM","HUM","KEY","CINF","GS","UNH","BK","NTRS","PGR","AXP","SEIC","FITB","ZION","CNA","BEN"
2023-07-03,0.521875083050068,0.808240105833301,0.466646382052757,0.782022657031674,0.76778693660765,0.600461475271857,0.373317605206317,0.74034503281049,0.615544382029715,0.762978649871202,0.460049600481562,0.828221265904833,0.796472675534601,0.548350778864613,0.736417474400049,0.789213584149946,0.834280225701887,0.736335684515576,0.557403808232564,0.708288859448126
2023-07-05,0.532733340780995,0.817918991989942,0.480097945070276,0.782322309831955,0.767875630042629,0.573436795025338,0.371707433758345,0.734642059471537,0.619821258965809,0.767876585976338,0.452230871167878,0.829964935133836,0.798576199942896,0.547603157096176,0.748060234650946,0.789069741819414,0.834147975947089,0.7263559933246,0.573123543359792,0.722435424861836
2023-07-06,0.538784818953425,0.823628533200448,0.488534357948453,0.773323654103396,0.768726228202935,0.567874050344413,0.371948676813121,0.734205089253329,0.620930320439766,0.764034666550957,0.458402708581371,0.82351280062387,0.798707354491484,0.550332778344655,0.739188668257495,0.79174504324534,0.83436477446962,0.72953622647471,0.586020346563555,0.735210089339106
2023-07-07,0.553580506791675,0.856514326551084,0.470530621096859,0.723140165838797,0.765112684464566,0.482676947503839,0.374136160871494,0.732996400351228,0.579657316423969,0.776509999245894,0.460415157813809,0.848321987658175,0.802255034490725,0.548709342649129,0.77298836331919,0.78941750980828,0.833543800317856,0.727221399921308,0.583089383000698,0.768555093355056
2023-07-10,0.551740625793652,0.805323095820316,0.465957001761449,0.719296351046944,0.765498633034678,0.477548932987986,0.372754505027143,0.728824799201105,0.610150762266202,0.774962250816349,0.44850234109149,0.791083538942039,0.789435115032163,0.547975939084198,0.759962999066724,0.790548030434622,0.832842978570592,0.68667583228484,0.582557288328568,0.762479525674487
2023-07-11,0.531453108854418,0.786466310463586,0.455197663226685,0.731483078781779,0.764508978873264,0.443881904597655,0.374194438914971,0.722575685596293,0.595628368984815,0.775271917788639,0.451233978763172,0.774360957651266,0.775116746969858,0.547374871692312,0.760684324101199,0.791040992993384,0.832624075644776,0.704752171094589,0.513758685609758,0.661084238055471
2023-07-12,0.55866178883754,0.780699015656164,0.466642392484184,0.793618162976947,0.764882589178973,0.427232518000086,0.373741610212133,0.736661720402918,0.653266198852539,0.784538637774448,0.441484266949622,0.836905054721516,0.785414685425387,0.547684243221193,0.788001714553337,0.795128891661336,0.833014445366681,0.732506090433069,0.532938422758614,0.72219369095516
2023-07-13,0.549568241857815,0.785776833508419,0.448050423078995,0.764236489817292,0.762888446662647,0.352460588686296,0.368196376983771,0.733980314337206,0.615039382404482,0.769407752797856,0.41590833425915,0.793872334296957,0.784033519323157,0.548035311999438,0.779571556053324,0.792196933463622,0.832312446942059,0.731432471294333,0.523984768654396,0.702309816240263
2023-07-14,0.520038644411701,0.705947631340307,0.445581641105885,0.770546921122034,0.764345342084248,0.376193281832611,0.36880308993339,0.728603667992523,0.607098945614271,0.76904599346888,0.411273648879362,0.811776668722835,0.774911018602291,0.488647117730629,0.772517189532134,0.782549503833315,0.831235232698948,0.736518876410539,0.535616637082398,0.687575580682754
2023-07-17,0.491653108518636,0.60025305610351,0.446880296130742,0.545325015232118,0.744686691745983,0.409123850641223,0.354451388604049,0.702390222448444,0.557966972114042,0.755496539250914,0.338322660185758,0.224891044712174,0.481379152351719,0.479131353570702,0.756374504144598,0.783015744720883,0.826411922821646,0.699182819318929,0.488295800328386,0.633985561506213
2023-07-18,0.500618389464404,0.678534446462214,0.475721664051552,0.762731370003485,0.74842357176447,0.573847773288704,0.353038390058232,0.699088897886048,0.60077103647456,0.739616246451784,0.349923731763642,0.369612032827867,0.35631511776735,0.486210589601651,0.76778313926817,0.785180895724931,0.826840568894449,0.715789877541821,0.526848601646714,0.676041723803798
2023-07-19,0.484888400336205,0.82125241775731,0.45613873100279,0.621418826347014,0.730682340855588,0.413507414251772,0.347921965851874,0.715360418048025,0.633982429093992,0.798461065487789,0.408974879273709,0.606304629633217,0.711386873117993,0.415857972447143,0.770607769461612,0.784586018144786,0.828277568577561,0.730605911215599,0.460314344567346,0.705710753548209
2023-07-20,0.509631425909306,0.835102377835067,0.453699459530181,0.609160567151493,0.723832566979234,0.40463390895141,0.349687645517108,0.717350612446556,0.602080845060459,0.802803526989776,0.413959344119167,0.656275243988122,0.414551795202043,0.367370446099186,0.721145413841623,0.785434359350568,0.82923818835938,0.728060066669924,0.483449076112239,0.725631071203359
2023-07-21,0.521660267911395,0.84444864861612,0.453856283544567,0.724652369090749,0.71514795740101,0.486095082467301,0.349207204113937,0.723604614086817,0.643230982269647,0.787668761929718,0.412973576995565,0.649671045993742,0.350932453487697,0.454319449824404,0.703678941922097,0.784877657807316,0.831545153322511,0.722665592589477,0.526770403371763,0.658881649201593
2023-07-24,0.525516387473644,0.815416677479893,0.458535716649357,0.745126300999818,0.72053704579613,0.502065762904551,0.347762477052515,0.723687954304474,0.60878758500291,0.77870682854155,0.411363610280696,0.703784310382136,0.373477894429571,0.464115985862347,0.586079238091154,0.785007656859358,0.82952024519176,0.727427994071491,0.532773320073446,0.675242206196339
2023-07-25,0.529901528879698,0.824503008632039,0.474742402763134,0.740634119517521,0.723823584024071,0.510021974168725,0.345201345326664,0.731632951941304,0.586670908016925,0.794801040236161,0.413493526113894,0.766350486155587,0.398546884189774,0.47861808410507,0.435834704815635,0.785559938783817,0.829355579011171,0.730451683912635,0.512412029416933,0.687210448778587
2023-07-26,0.538615661279854,0.84355319146104,0.475487191102406,0.760196724485004,0.725168348787967,0.518129418536456,0.345279053911464,0.735036824760301,0.630838832157845,0.798199863612041,0.405174371743928,0.8011509876123,0.442007133488764,0.496570785694428,0.518974739483278,0.78443759519314,0.829076123061681,0.74003683954235,0.487156280880167,0.702691330218601
2023-07-27,0.548957482388289,0.842167873822228,0.491846636940096,0.774172345140734,0.728456503167578,0.532609385641494,0.352594430813737,0.731044953045387,0.630446161173161,0.796999086338901,0.397250633793728,0.802940489091843,0.489536374990979,0.50050562676325,0.582696100670895,0.780946687280954,0.828918518483026,0.739899092109627,0.494900620015131,0.654198961880072
2023-07-28,0.543073785840627,0.871073455255486,0.495839351779576,0.729426749333795,0.70695227628185,0.477243376828733,0.349237116463691,0.726409729072411,0.707363612942803,0.795026355379559,0.401816127968523,0.729179383637646,0.506103523548129,0.482984800887819,0.680820358474076,0.782978386083921,0.828448667270815,0.739389161812411,0.478878194528971,0.704325136220711
2023-07-31,0.54377360912244,0.80204194619211,0.477550296116917,0.689824328883321,0.589891449592362,0.492232414938266,0.350482807223654,0.725632331490045,0.678681967281728,0.786546310201539,0.401915272938377,0.736759833491457,0.527346906552025,0.469300876950665,0.687322088787155,0.782118036040016,0.827576534000781,0.739180830121639,0.477437468956094,0.620817999757511
2023-08-01,0.545403306954768,0.813572334974011,0.476273957461385,0.73111795122137,0.584266655809067,0.457352224338332,0.349168518717404,0.710756491145504,0.616630866400242,0.787518453441642,0.407285797276745,0.767268525701814,0.540383920097929,0.478704619733112,0.699893620745133,0.781800507430385,0.828362280997858,0.732941263956824,0.393804139753672,0.608205227291469
2023-08-02,0.543419156631543,0.811238581280992,0.478450071545705,0.727851982278687,0.588628998513714,0.482025683863592,0.350879473391004,0.711145485152453,0.604046761427595,0.771018394159061,0.410395003573021,0.774370537769326,0.556818884239711,0.442993606689126,0.687079661112363,0.781839096598383,0.827999580188669,0.733921294719274,0.380273783700578,0.629534293476765
2023-08-03,0.513467121853408,0.823365158660737,0.448691732399136,0.395203855201643,0.57691276147426,0.364604310016413,0.334487383669609,0.710587253280532,0.560486692462429,0.777079700214421,0.408907678080699,0.707108807671157,0.54559138642902,0.498247305958743,0.730501151440509,0.781199870036493,0.828143495564052,0.736106955678298,0.271423333039018,0.666820082782973
2023-08-04,0.521319789438201,0.691122495591652,0.433171841459626,0.556884773070707,0.587691237774812,0.433569436848084,0.334586147996643,0.71395685264263,0.564999957946526,0.777972528098108,0.408895364650574,0.75518664633512,0.59590155053229,0.488406491441115,0.706200148710448,0.780142816703878,0.827886249138311,0.74008574546631,0.273825811858164,0.671839207095006
2023-08-07,0.525829622802763,0.754978719182482,0.427794166087466,0.700211404067904,0.591655466455006,0.450247353041256,0.334084518633939,0.71717228794769,0.577319357155018,0.767530306007266,0.412806224739164,0.764453367017484,0.644968899814282,0.492959298078889,0.721054678904614,0.780532201730725,0.826980709982485,0.725835386569046,0.299805832860708,0.676337520641098
2023-08-08,0.514387809651666,0.709247666137448,0.473183445443163,0.838260399221963,0.612804495886643,0.418032674949085,0.338734482700064,0.709068918033643,0.568117852234769,0.746494261902367,0.439108503059456,0.849136072473185,0.590686265652708,0.483378663201993,0.711728075487357,0.783040996999802,0.824782528216943,0.698730845440942,0.290577137727134,0.657821295618491
2023-08-09,0.509609114754374,0.78402042766256,0.491557061660713,0.782874789877618,0.620198296517289,0.50596463200771,0.338399995523603,0.710279479656267,0.590336313965792,0.76476233497608,0.450582974180503,0.839912704841983,0.670507004359192,0.491066418449111,0.719962072372429,0.783859973591504,0.824958329539168,0.68841338932931,0.326147507812841,0.692086241989036
2023-08-10,0.511833193484061,0.833024052615395,0.479704982828269,0.815331380432988,0.621453589120212,0.57179591716491,0.340624492786739,0.722665867714799,0.573774181478621,0.777964295635709,0.458615993449772,0.818374074403107,0.673510313813712,0.446091427129543,0.75111211783892,0.781796805188385,0.823810132618395,0.699626587071095,0.331231900144513,0.699813490507124
2023-08-11,0.514000261446777,0.820553006344867,0.478006656990919,0.784399545972969,0.627131478190484,0.556570147780138,0.34118633782133,0.724707833499173,0.572213154369881,0.767880702176586,0.462180022118317,0.744641900897226,0.671081010988412,0.468139914840514,0.744331555085771,0.781956532276813,0.823509726420759,0.721331835762098,0.338319198941214,0.705605830960294
2023-08-14,0.498765483582017,0.807201435905986,0.47845729934997,0.764642314295998,0.637096588538848,0.563104809360419,0.335411355532544,0.725090087147975,0.583586440526346,0.765273901713967,0.469126968639995,0.758333510803065,0.675063913598576,0.479430206366452,0.745223009258383,0.780370326223991,0.824045802081289,0.721742986463896,0.349171775119864,0.705091365228612
2023-08-15,0.503622554948896,0.766548182295895,0.482526760710076,0.744219002369483,0.642012169548803,0.547987564157365,0.33463189349901,0.687781324475164,0.594061935983881,0.766266265544375,0.462108879376291,0.724595665492893,0.685001347010058,0.477563301636894,0.7145453156749,0.779435451383709,0.820028132921916,0.721069453677732,0.36422644654394,0.711494904905059
2023-08-16,0.524040703236113,0.864086224258208,0.475245662486852,0.8174501824672,0.658494444420734,0.581031401867454,0.33501331987906,0.692446721212342,0.599396371886381,0.783979070646876,0.46696677431459,0.791502654384524,0.774559299067407,0.457426307085067,0.814699796846179,0.782119478119345,0.821381841115982,0.750611445314269,0.416590599227244,0.797083527744621
2023-08-17,0.458969003219152,0.852155850612423,0.478995182244724,0.785587825261802,0.657467838594414,0.57852125772686,0.335070184942913,0.695353815903595,0.603358091322095,0.780812580333307,0.471119613687402,0.782849844262895,0.769175127876603,0.388755339397898,0.801300735324914,0.781350579118529,0.821150944357795,0.751752118499936,0.419191700906277,0.776694990955763
2023-08-18,0.473914371337842,0.724676375068038,0.475404820783712,0.797039182645105,0.665212661861406,0.511557811559843,0.336510524835797,0.652994759584812,0.610132175881516,0.778311782331369,0.489213783549196,0.735304684318007,0.672643090390275,0.393361045635501,0.762694569252787,0.780066888716566,0.819368687764508,0.739306447072463,0.461257424724768,0.77781005429545
2023-08-21,0.476853393909551,0.745250119535615,0.475165153970059,0.771752805643707,0.666255551652951,0.512778287244482,0.339482396782181,0.657249706581376,0.609126436609057,0.767850409601937,0.487642492963545,0.750785002509265,0.675117610704523,0.394566254547802,0.755151142647719,0.778674529922929,0.818433960502883,0.738108791958029,0.466907939035843,0.770552531844384
2023-08-22,0.482695347310169,0.761497161158437,0.46419540595486,0.757442638355648,0.667963396199606,0.510035179396631,0.3423288209259,0.660323787569109,0.622362829406321,0.759581228194168,0.488534422035464,0.752055838961354,0.675498872501093,0.45056029373833,0.740686405830696,0.776682370476886,0.816820707201445,0.736910701676024,0.472999024924051,0.735992397767757
2023-08-23,0.469173235479911,0.866614254845781,0.468293933810318,0.763034196936212,0.662665620617107,0.595003076113895,0.343996611414201,0.697633936468738,0.614497690866332,0.763230705993721,0.505182492246604,0.844080256169669,0.780853809941058,0.492805378755613,0.752188994723105,0.776972686292758,0.819477517611741,0.75245106162358,0.499015333376024,0.758370897433809
2023-08-24,0.474810827733621,0.822849266938665,0.483646823830275,0.761754759845992,0.66556053986206,0.577462919365513,0.34226086839414,0.705115576844107,0.627788249290032,0.770711494503125,0.48255463003405,0.826131005607797,0.794926583663616,0.437681462670604,0.734226628843962,0.776580978622815,0.819127405165024,0.755213914142706,0.529373903422438,0.760928164399356
2023-08-25,0.480295475766938,0.777428224571403,0.478538803224259,0.699262468725946,0.665645530520207,0.556101336164837,0.342873934406651,0.704693307268125,0.63570980862836,0.764657285406318,0.480627565438478,0.79202763888265,0.782692785161764,0.43962655875314,0.714204194362635,0.775812611759767,0.817433857086145,0.746801395009054,0.546089266212876,0.740860631860233
2023-08-28,0.485580314575325,0.775687494344462,0.47594394356722,0.697950910320134,0.674090276313359,0.55065332733814,0.340043176230641,0.70826099377394,0.64490977373468,0.757245990012261,0.476022973029185,0.771765348254349,0.721951686012973,0.456217686189301,0.718434005592556,0.770021957539171,0.814654515180494,0.745386742189051,0.572658361400308,0.738088243890209
2023-08-29,0.488159298805214,0.776891094648742,0.474360137779546,0.681905713699331,0.671387746700381,0.554859410213528,0.340049462391851,0.716096587964942,0.642033871809974,0.765335034423615,0.47829308927058,0.796573645856494,0.745787490237684,0.39085863850179,0.72433933216351,0.769735697992506,0.814960991908148,0.750833280864241,0.548708757099161,0.738066756492884
2023-08-30,0.503456879252696,0.82929919036652,0.336948716877147,0.759096274270913,0.672039642618673,0.559678741948165,0.338672506514844,0.728279810023096,0.639947306486498,0.781286837997432,0.47605692473117,0.727456159273332,0.72672447162516,0.390289413393714,0.73065900719825,0.77057386096156,0.816141522641667,0.752673306225567,0.604372231015886,0.762535186293992
2023-08-31,0.458536132650917,0.816396044362904,0.358411576735349,0.747591987840089,0.714350929505944,0.554570027330616,0.337086268716817,0.731547621953724,0.630297413536337,0.779323544638015,0.474518306210826,0.738180945935404,0.721871548027757,0.38634957408098,0.729412631102692,0.773017934198997,0.816609022434882,0.748387047632852,0.60325489202074,0.755960001950878
2023-09-01,0.471366720943988,0.720519355357172,0.301760981645567,0.622454465712199,0.66226843434372,0.546556530673633,0.339238622598109,0.691225401804799,0.630652966277211,0.768450441574744,0.487167655287313,0.543130468778637,0.666835219525913,0.386501657554548,0.762196976876322,0.773167405790715,0.815044873567484,0.711503254405938,0.634957741569477,0.708071618242509
2023-09-05,0.488670280305021,0.77836431260619,0.366052476554564,0.748969581394978,0.711728846782113,0.558472791389617,0.337603710084149,0.700941300816769,0.636321052921686,0.746176024402706,0.47856415780282,0.708936687881183,0.721951529765799,0.480394957063114,0.777590337346537,0.771341818739421,0.815566462883621,0.726110842258771,0.665392800254852,0.710742336943773
2023-09-06,0.504561390428077,0.813181981325285,0.390053416388189,0.781431794183077,0.716753266780871,0.587504317244895,0.3315377646063,0.700605015185528,0.647742026213228,0.75935113717053,0.45482674632854,0.73111784697496,0.745053627062464,0.482885655552026,0.694719088603615,0.772363969167685,0.81381894334823,0.726777209721372,0.680601142433255,0.724829296357466
2023-09-07,0.498933751486368,0.802279968047501,0.36654611137036,0.592776530776227,0.712943167804229,0.586348641743138,0.33208011695296,0.697516647644458,0.651610109736585,0.763909829168456,0.458310167671611,0.75029214964038,0.723274281494894,0.406415723768745,0.712053642186032,0.771345979214073,0.813101350396608,0.721292121949532,0.67646570720668,0.721062110131522
2023-09-08,0.500106920639416,0.694692667120368,0.365756033989899,0.658010527575253,0.712640567382837,0.546259330501626,0.330083955883069,0.694837966335098,0.653694454476035,0.761873817597875,0.449773832281787,0.7399867289298,0.717249827685798,0.417603726796197,0.694727493523603,0.77012507718307,0.810680521770338,0.710774400084,0.656200829437027,0.718289347571001
2023-09-11,0.485305098435374,0.730582760728614,0.304386216705542,0.692087603457385,0.703128778257055,0.549449641321885,0.331604386098282,0.693355151916235,0.653602497848754,0.761154273235635,0.445837720740036,0.719932917628137,0.730316480699879,0.376826305820129,0.709051865094933,0.768690147916314,0.809702864873648,0.71500807642954,0.64176748777842,0.714197972134887
2023-09-12,0.489893833107284,0.757659127549305,0.335612885424571,0.707377382054443,0.655154839977397,0.554954789834674,0.329352302430735,0.690020882445273,0.655678262033497,0.746101541311486,0.442622509110663,0.73773221942181,0.741452558823593,0.44927987356157,0.712519245371866,0.766544784511277,0.808833358182605,0.71396188526517,0.649884879771066,0.712759758450382
2023-09-13,0.503000752098815,0.787420445016529,0.390918910120176,0.810408576923514,0.677266442214094,0.528710076264206,0.319271039711824,0.715091757743493,0.661263708968598,0.767398397118276,0.435888678320126,0.787336440206642,-0.271173730866701,0.459528631599246,0.680414775357098,0.723991641106107,0.808163120999198,0.734893577029649,0.733731612769231,0.69863276384676
2023-09-14,0.504853867993968,0.780390054264046,0.400789066514013,0.750134299151955,0.708593927725162,0.5346155348355,0.31783038141068,0.71652442853218,0.66128936190801,0.732830481995661,0.435325538010007,0.777913757704138,-0.20652035027995,0.42626607636175,0.660666385296904,0.720185241618213,0.808243366437645,0.735817824722617,0.727911019272707,0.703131816852248
2023-09-15,0.523783750651862,0.816624793721663,0.399165070362348,0.82150980527102,0.720778875782175,0.606103467771577,0.321142016503232,0.710735427026721,0.675552505586533,0.770779619238786,0.440504117145247,0.808001373390573,0.14339929724147,0.41090704553006,0.770797591597836,0.717936720100003,0.807638175431569,0.734360514654615,0.740630748324557,0.726822667465569
2023-09-18,0.527215814323615,0.803575254371011,0.416408714902842,0.758298545377007,0.720622704552347,0.604188026254691,0.321882428562914,0.70574632851325,0.672994871826418,0.770880058416345,0.435761426308316,0.782872769262145,0.218443548067713,0.439687529648238,0.627323238943408,0.728374755932851,0.806949462616958,0.733323703913283,0.740756075569103,0.71636188291518
2023-09-19,0.517249474016761,0.761204977835578,0.398152277428582,0.725623300804959,0.718822668305985,0.589689718025044,0.32125823759361,0.681528401218752,0.666607009938933,0.769255646269888,0.435748060852845,0.731027741589452,0.235355764634166,0.429833479425257,0.446619007132671,0.713495096691318,0.805416555561571,0.72236586409122,0.575567380416649,0.707767135486613
2023-09-20,0.494986303042986,0.771380109131022,0.399255670181606,0.581681737702529,0.70734030217572,0.503114367235255,0.322427433088298,0.686009327936689,0.657680455359864,0.768214053610683,0.437291382286436,0.725918482358962,0.319667158324866,0.39465717974502,0.498674194909967,0.724487475311481,0.805236517876812,0.725772648666862,0.571406546275154,0.694355269377855
2023-09-21,0.489078121232126,0.77162988093026,0.410109511628856,0.671383204291168,0.699824955931244,0.509117718520883,0.312061218604706,0.691555478766697,0.649360775634062,0.760656360651567,0.429623036088206,0.74541726501866,0.387598447228364,0.409973364363218,0.561026053945466,0.730906409316849,0.804589341537687,0.729798534911805,0.521068390015485,0.698143364866613
2023-09-22,0.484255359038311,0.786116038863499,0.444079190391662,0.797661478652169,0.709068256010906,0.252812334907296,0.307035173106963,0.709981557847461,0.659219340570736,0.784359103417937,0.310667373775527,0.784922213743407,0.405542756296932,0.396000042645592,0.698597626180341,0.744493838327433,0.804816726845302,0.74839963627357,0.543943791364252,0.750047498441554
2023-09-25,0.478672013352362,0.789511779866064,0.425526732943897,0.667127195579876,0.70407674117775,0.297434083475628,0.303489378062272,0.71244201212204,0.657119425002965,0.779782123088886,0.260973275638711,0.795029799726152,0.4258105774292,0.356857717145001,0.733065294551643,0.741912040130218,0.805683458937195,0.737566486952572,0.522566999434825,0.747640006792981
2023-09-26,0.48494658317379,0.78601881495158,0.426094063108107,0.712916090430655,0.699348876295048,0.361257110797162,0.302760690161383,0.713758913447081,0.65030234468449,0.77370227901154,0.326043351741775,0.78207563720334,0.433124976724047,0.34850057308145,0.715321776412317,0.743617631975249,0.805170890949839,0.739199834894992,0.497965277218989,0.724096169498979
2023-09-27,0.50675480555966,0.747402408965385,0.455424768599001,0.785135261248009,0.718984511745714,0.49876169306609,0.308192055456607,0.718011726181189,0.656039846147205,0.785749570959923,0.372988636707964,0.821365010277251,0.410391775440487,0.356401627470696,0.774037987394743,0.748930876767019,0.806532982108828,0.735647386432973,0.633816627615339,0.774397715377192
2023-09-28,0.503486210999408,0.755631364639338,0.437913679669794,0.755193988786616,0.714255845991175,0.503325545388238,0.305197402673759,0.718597365360912,0.653736182422088,0.778023298881559,0.39633845225486,0.792224151802471,0.446903597487806,0.418237062860048,0.737036870779685,0.746065849811488,0.804641898574943,0.727365905682016,0.628852268909341,0.766430592266547
2023-09-29,0.49297435108472,0.767757495325643,0.406628241282021,0.738525566557691,0.714993481919715,0.53572076207751,0.305232524850688,0.727635493608476,0.63768832360851,0.782196968894801,0.419392210120783,0.802430849725586,0.531716791093846,0.357091626943811,0.70467738780807,0.734702798044943,0.805708482830272,0.734369469180448,0.607019205101994,0.770427591686949
2023-10-02,0.497896820598476,0.703843467945927,0.412829813684871,0.772321721633437,0.718333657017535,0.578111268294519,0.306200813040347,0.683504199124114,0.643064348854529,0.774573171679627,0.420155642714727,0.73132423029127,0.455729207182264,0.360060047903284,0.720828457626404,0.731309031855547,0.801084609824498,0.684166886361702,0.644491290216854,0.709487006742554
2023-10-03,0.495280241768895,0.763567262838733,0.422813499373505,0.770533729261748,0.711557742328693,0.552791409262098,0.289588165107391,0.694871770976195,0.642973479610928,0.782171584594289,0.405929366516458,0.771683089221826,0.560145157114894,0.34922143783327,0.651812628791695,0.727598985208349,0.801589907622141,0.709769733356588,0.660102559383306,0.723734711570047
2023-10-04,0.493383930099108,0.624080770153867,0.419964275635907,0.839568953135481,0.70786583213326,0.6646924419317,0.2898060727524,0.709673796142548,0.626536351101048,0.807034324565993,0.408980745093112,0.812593620637956,0.619936427765875,0.340194858872692,0.77480622626651,0.741072446611427,0.799629598519615,0.698413534689057,0.741507700758058,0.770110090643292
2023-10-05,0.49806546157896,0.668167842761186,0.419782766753886,0.790458501629253,0.709781809243846,0.624897866455787,0.289241913453566,0.712667711252269,0.630374298585248,0.806391724793975,0.409396622546134,0.762374682308885,0.582678151519317,0.382946525092365,0.766055725500446,0.742537074345553,0.79920854824415,0.705869507122689,0.744852605224102,0.763653126446561
2023-10-06,0.503290509449371,0.696662490573682,0.410901703487575,0.771785654828075,0.711294366325473,0.613319083051285,0.286888600913376,0.713905971704936,0.63079944834674,0.803832855984289,0.407214762508118,0.769096657920826,0.584882130244706,0.388385036638135,0.756403339314978,0.744698054826651,0.79925057668538,0.707878370058469,0.749759732846946,0.756487821150721
2023-10-09,0.510235349586744,0.651752031484343,0.413189280298783,0.781243115221406,0.710211614070057,0.65709919976415,0.29588381715943,0.699004762670511,0.605261642749725,0.791420024176936,0.400893191970625,0.776679400490533,0.623602650267398,0.389435496724759,0.772831568108947,0.728570734713164,0.800302642229053,0.710173431578673,0.749666747404825,0.732710064932377
2023-10-10,0.507763740554767,0.689001305220545,0.411904692881475,0.745696990104599,0.70889248890994,0.634756455052563,0.295161640185456,0.699724104619751,0.603044143252234,0.787533774937775,0.400031888547219,0.757996887819547,0.6197304116865,0.399265840584682,0.746816373538289,0.725686338826041,0.798799049639949,0.710405549598816,0.680093712268217,0.726109135599911
2023-10-11,0.513514577128703,0.745512127612695,0.402092734658694,0.704962726690603,0.706395257286488,0.619893344448093,0.295789172584601,0.704458500563467,0.585855137510357,0.786012155192262,0.399860834401518,0.768394602582527,0.640042107599127,0.330950422832336,0.755826585050462,0.724936557472887,0.79765951184382,0.713324132603262,0.618854196110521,0.726381661997164
2023-10-12,0.512225674114254,0.751348544301224,0.393158695321917,0.706056239967999,0.701341946653994,0.601383976226202,0.297947134925708,0.706034639674084,0.592620501293305,0.768663420128425,0.402228628278015,0.757571159886948,0.637887536238266,0.395685270241773,0.738131033293571,0.726054939012719,0.794697341343141,0.710162261922178,0.551151023443726,0.698992751065767
2023-10-13,0.508352840978886,0.766713498525183,0.397516576465702,0.729761993768709,0.690155036480407,0.567200681060668,0.292546782331529,0.708429263116959,0.593135215991183,0.765050707548105,0.396293358118775,0.735844257913119,0.660956698845706,0.404708036966745,0.704813908026352,0.723751774532311,0.786991232188103,0.712698629953854,0.559459349789673,0.677342202406215
2023-10-16,0.497655382162565,0.367951306959556,0.377511755613069,0.65567120787205,0.694110368797593,0.481625520456778,0.294548925470679,0.700028409158676,0.594073566522988,0.733793850523379,0.401578907879125,0.713648367327602,0.652203528838423,0.406291377596883,0.636169948514481,0.704728191917803,0.784697386150933,0.694010721050964,0.587264555202985,0.642435520775465
2023-10-17,0.506338020066521,0.549250229734101,0.386911745121916,0.775966180408962,0.707433444425037,0.596519582685769,0.304680096975464,0.710610801998328,0.608154812891022,0.755667665372064,0.394657540863217,0.768411991268912,0.73992774949743,0.437219071688424,0.71239833463642,0.692946365472308,0.78580770625215,0.707504098505297,0.682306966162116,0.680676034380878
2023-10-18,0.524365541427967,0.649233766572782,0.390750087839181,0.751798922710929,0.709175495893723,0.596903767928454,0.302287482965929,0.710004760690378,0.611896485803878,0.674273232135106,0.395221101890943,0.675293096945389,0.72656297865698,0.418963560125786,0.719032163415065,0.701514182579802,0.788407403666543,0.712116647530849,0.682530352652272,0.698744434235627
2023-10-19,0.502717891887513,0.823909724266887,0.401454643609814,0.719618373935559,0.683809110024244,0.581711483383556,0.298599502942426,0.716090866481262,0.624217541470333,0.73321142662615,0.393401774619882,0.610246371248747,0.824901798839843,0.335790058858693,0.801984712212574,0.714710888672367,0.787075466353519,0.713747324761578,0.66953727235899,0.726424559408015
2023-10-20,0.532812998826462,0.739785100742215,0.409458248332549,0.751511728740193,0.694575336060589,0.607144248988489,0.30079888191841,0.716472435123836,0.630857586306345,0.740417426192842,0.395645232379472,0.713061172390041,0.785115691946886,0.418062026536,0.807074378282725,0.713500157460271,0.789172151671665,0.701311228808934,0.69939422126455,0.729417233891963
2023-10-23,0.535942898627397,0.819717861199832,0.420797943507553,0.819863875759417,0.706460225910956,0.693361819271696,0.301631639840735,0.724980897390803,0.648893766955127,0.675395978581981,0.388767382948224,0.725173522732679,0.77190700965381,0.463854408243208,0.808351634043295,0.718659867614237,0.784247739320112,0.712393985861284,0.75467864648603,0.683403461518355
2023-10-24,0.536947590799729,0.813215441775447,0.416035063039084,0.767880860218043,0.708390980100288,0.666670452006641,0.298926315896076,0.72257985941341,0.645978396179975,0.677681500646749,0.387220595879435,0.724537810458808,0.739753094645254,0.414368409825142,0.611577442285167,0.719796478776752,0.78333090830325,0.707906615432215,0.741074220422423,0.70035216913645
2023-10-25,0.538842458674543,0.797691827208012,0.417000599171106,0.744107804958546,0.707966259770917,0.610752901541766,0.296482952432301,0.721283931740332,0.644309785369556,0.678198301209823,0.388971484370139,0.737101651704241,0.682651519669823,0.421113998882953,0.613988104306801,0.716870962696055,0.78244007481462,0.705769337004527,0.725147000627353,0.68238210582855
2023-10-26,0.536230708241816,0.775308629450297,0.414906868966602,0.602692561664469,0.687736064915311,0.591445283384865,0.294263059279065,0.722390797453574,0.637909268972514,0.679272136367586,0.387802268387247,0.733228792666381,0.676905217530894,0.398196645800349,0.63217091244362,0.717395689787233,0.782256426373548,0.709451828735034,0.637706549968427,0.679890390302731
2023-10-27,0.536264200100399,0.601862741057354,0.41119659094363,0.670538166360614,0.687892160790094,0.505902334300892,0.293130564887489,0.714862866478545,0.61128572304413,0.685752243854208,0.38831112447445,0.62085946506358,0.560901896829698,0.391188404504341,0.64967607683347,0.734619193545733,0.780010214054604,0.704826949576335,0.627262203217756,0.651343761913227
