Dates ASML_Holding LVMH Lindle_PLC TOTALENERGIES SANOFI SAP L'OREAL SIEMENS ALLIANZ SCHNEIDER Deutsche_Telekom AIR_LIQUIDE IBERDROLA AIRBUS BNPP BAYER AXA VINCI Prosus Essilor Hermès Anheuser Mercedes Santander RICARD BASF ADYEN SAFRAN ENEL Münchener KERING ING Nordea Deutsche_Borse Danone Intesa Deutsche_Post Infineon Stellantis BBVA AHOLD ENI Volkswagen CRH Nokia Inditex BMW Adidas Flutter VONOVIA EUROSTOXX50
11/08/2022 565.739990 712.549988 309.239990 53.669998 42.020000 96.190002 366.850006 109.360001 177.320007 134.960007 18.598000 133.839996 10.460000 104.099998 48.285000 56.900002 23.165001 92.900002 64.790001 160.000000 1380.000000 54.820000 59.020000 2.710000 193.050003 43.595001 1802.000000 107.220001 4.907500 223.500000 557.000000 9.970000 101.739998 174.000000 54.029999 1.783400 41.445000 28.594999 15.230000 4.870000 26.590000 24.020000 143.800003 39.630001 5.210000 26.629999 75.839996 175.360001 9224.000000 30.379999 3714.399902
12/08/2022 562.619995 718.359985 305.980011 53.349998 43.970001 95.510002 361.549988 109.040001 177.479996 133.039993 18.898001 134.000000 10.535000 106.559998 49.200001 53.509998 23.620001 92.139999 63.630001 160.850006 1354.000000 54.299999 59.500000 2.710000 192.850006 44.490002 1774.400024 106.480003 4.975000 223.500000 547.700012 9.820000 101.220001 173.850006 53.840000 1.821600 42.000000 27.850000 15.270000 4.880000 26.459999 23.930000 145.000000 39.430000 5.170000 26.360001 77.089996 173.000000 9796.000000 30.490000 3761.449951
15/08/2022 569.109985 715.000000 309.839996 51.700001 43.720001 94.910004 361.950012 108.940002 177.580002 132.339996 18.740000 135.300003 10.630000 106.000000 48.500000 52.950001 23.809999 92.260002 63.919998 161.750000 1359.000000 54.290001 60.470001 2.640000 193.399994 44.639999 1810.599976 107.239998 5.057000 227.500000 551.400024 9.670000 102.500000 174.649994 53.389999 1.810200 40.580002 27.504999 15.010000 4.830000 26.254999 23.709999 145.300003 39.599998 5.100000 26.290001 78.000000 175.619995 10755.000000 30.950001 3760.580078
16/08/2022 566.400024 710.679993 309.290009 52.500000 43.680000 94.190002 357.700012 106.199997 178.479996 130.360001 18.986000 133.740005 10.760000 106.000000 48.485001 52.290001 23.889999 93.379997 62.000000 159.100006 1325.000000 54.169998 59.500000 2.670000 192.500000 43.590000 1760.000000 107.800003 4.999500 236.000000 541.700012 9.680000 102.720001 174.550003 53.580002 1.813200 39.650002 25.959999 15.080000 4.880000 27.000000 23.709999 142.000000 39.730000 5.100000 26.219999 76.900002 167.339996 10750.000000 30.200001 3782.189941
17/08/2022 559.099976 715.000000 308.459991 51.930000 42.180000 93.080002 362.200012 107.419998 179.240005 134.899994 19.000000 135.839996 10.760000 107.620003 49.424999 52.200001 24.254999 94.000000 63.070000 161.600006 1371.500000 53.930000 60.919998 2.630000 195.899994 44.500000 1868.000000 110.000000 5.007000 235.399994 557.400024 9.490000 104.300003 173.100006 53.599998 1.840000 40.705002 27.344999 14.990000 4.880000 28.400000 23.620001 147.139999 39.410000 5.120000 25.959999 78.400002 174.500000 10810.000000 30.940001 3796.040039
18/08/2022 557.280029 732.299988 309.529999 53.240002 41.500000 92.739998 359.049988 109.800003 179.960007 134.039993 19.007999 135.199997 10.740000 108.300003 49.799999 51.810001 24.280001 93.860001 63.270000 163.000000 1371.000000 53.570000 60.790001 2.650000 193.949997 43.435001 1833.000000 109.820000 5.009000 238.199997 558.000000 9.460000 103.699997 170.350006 53.410000 1.841000 40.639999 27.309999 15.040000 4.930000 27.750000 23.959999 147.500000 39.570000 5.070000 25.430000 78.239998 171.899994 10900.000000 30.719999 3806.929932
19/08/2022 557.190002 710.150024 308.500000 53.299999 40.970001 92.349998 361.850006 112.540001 181.460007 136.199997 18.799999 136.399994 10.765000 108.800003 50.599998 54.029999 24.434999 94.500000 63.580002 163.449997 1380.000000 52.700001 61.020000 2.530000 195.250000 44.544998 1873.000000 110.080002 5.092000 239.699997 561.000000 9.210000 102.379997 164.600006 53.150002 1.853000 40.200001 27.600000 14.660000 4.690000 27.295000 23.900000 148.600006 39.220001 5.050000 25.420000 78.809998 173.979996 10755.000000 31.559999 3755.850098
22/08/2022 529.289978 681.400024 296.410004 52.849998 41.220001 89.449997 365.200012 112.019997 179.119995 135.539993 18.756001 137.500000 10.880000 109.000000 50.290001 53.759998 24.670000 94.309998 62.900002 164.500000 1391.000000 51.480000 60.650002 2.460000 196.149994 44.099998 1860.000000 112.019997 5.132000 239.000000 561.799988 8.880000 102.000000 168.000000 53.779999 1.858400 40.400002 27.500000 13.830000 4.550000 27.684999 23.820000 150.399994 38.099998 4.950000 24.389999 78.360001 173.000000 10725.000000 31.370001 3772.250000
23/08/2022 520.000000 676.000000 293.450012 53.730000 40.980000 87.900002 363.149994 112.160004 180.440002 137.279999 19.114000 135.960007 10.920000 110.279999 50.500000 54.419998 24.750000 95.379997 64.599998 162.600006 1390.000000 51.009998 61.490002 2.480000 194.399994 44.830002 1799.000000 112.559998 5.118000 236.199997 565.900024 8.990000 100.220001 168.750000 54.150002 1.823200 41.000000 27.535000 13.880000 4.570000 27.920000 24.580000 150.919998 38.009998 4.910000 23.799999 79.400002 174.000000 10595.000000 31.670000 3724.139893
24/08/2022 522.859985 684.229980 294.209991 53.580002 40.369999 87.029999 363.450012 108.660004 177.500000 135.020004 18.799999 135.440002 11.050000 108.180000 49.450001 53.439999 24.434999 94.139999 64.620003 161.850006 1391.500000 51.490002 60.250000 2.450000 194.699997 42.900002 1644.000000 111.300003 5.059000 231.199997 563.900024 8.900000 100.300003 169.100006 53.750000 1.822400 39.935001 26.254999 13.890000 4.480000 28.184999 24.320000 147.300003 37.130001 4.910000 23.510000 77.699997 169.880005 10780.000000 30.219999 3654.040039
25/08/2022 522.359985 685.500000 294.359985 54.430000 40.119999 87.339996 358.850006 109.720001 177.160004 135.539993 18.620001 135.399994 10.865000 107.599998 48.724998 53.689999 24.385000 93.739998 63.459999 161.399994 1398.000000 51.599998 59.900002 2.430000 193.750000 43.000000 1725.000000 110.720001 4.990000 231.199997 558.000000 8.930000 100.500000 171.300003 53.340000 1.751200 39.500000 26.450001 13.970000 4.460000 28.084999 25.070000 147.539993 38.400002 4.980000 23.010000 77.300003 165.119995 11000.000000 29.900000 3651.050049
26/08/2022 539.549988 692.840027 296.970001 54.549999 41.560001 87.849998 359.500000 107.720001 175.119995 134.220001 18.851999 135.320007 10.910000 105.739998 47.400002 54.389999 24.155001 93.370003 62.970001 160.199997 1389.000000 51.189999 57.700001 2.470000 195.000000 42.599998 1600.000000 109.300003 4.900500 233.000000 555.000000 9.030000 101.279999 170.449997 53.430000 1.706200 39.215000 26.025000 14.190000 4.560000 28.120001 24.920000 145.000000 39.040001 5.020000 22.629999 75.379997 164.300003 10930.000000 29.059999 3670.570068
29/08/2022 506.320007 628.000000 286.350006 53.950001 41.020000 84.360001 359.049988 103.580002 172.020004 127.400002 18.990000 131.520004 10.945000 102.500000 46.084999 53.130001 23.475000 91.720001 62.160000 155.100006 1365.000000 49.619999 55.700001 2.390000 193.649994 41.134998 1574.800049 106.980003 4.917000 232.000000 535.500000 8.700000 99.940002 170.550003 52.869999 1.737000 38.000000 25.004999 13.720000 4.450000 28.219999 24.639999 138.020004 37.700001 4.820000 22.080000 72.820000 156.820007 10670.000000 28.500000 3682.020020
30/08/2022 506.549988 685.549988 289.500000 53.400002 41.189999 85.690002 352.200012 103.080002 173.580002 127.779999 18.740000 130.839996 10.880000 102.500000 46.465000 53.490002 23.834999 92.470001 62.009998 153.949997 1355.000000 49.889999 56.299999 2.450000 189.000000 41.764999 1573.599976 106.599998 4.980000 238.500000 535.000000 8.970000 99.080002 168.250000 52.790001 1.777000 37.424999 25.049999 13.860000 4.500000 27.969999 24.879999 141.419998 37.959999 4.860000 22.370001 73.940002 155.500000 10680.000000 28.709999 3600.479980
31/08/2022 500.850006 659.200012 284.929993 50.450001 41.610001 85.330002 362.750000 105.260002 174.380005 130.660004 18.820000 133.399994 10.925000 104.199997 47.185001 53.730000 23.875000 93.459999 63.360001 159.850006 1405.000000 48.820000 56.270000 2.430000 194.000000 42.080002 1676.000000 108.099998 4.971500 239.399994 549.400024 8.850000 99.199997 172.949997 53.810001 1.744400 37.744999 25.594999 13.500000 4.470000 28.084999 23.059999 142.800003 37.070000 5.040000 21.980000 74.910004 160.000000 10685.000000 28.900000 3576.889893
01/09/2022 477.920013 648.950012 277.829987 50.130001 40.380001 84.529999 363.600006 105.639999 173.919998 128.300003 18.926001 132.860001 11.055000 104.500000 46.884998 54.639999 23.754999 93.349998 65.800003 158.250000 1395.500000 47.470001 56.410000 2.380000 191.050003 42.415001 1680.000000 107.379997 4.766000 239.100006 548.099976 8.650000 98.639999 171.500000 53.549999 1.670000 38.040001 25.975000 13.190000 4.440000 27.945000 23.420000 142.679993 36.009998 5.000000 21.270000 74.790001 159.419998 10455.000000 28.209999 3571.969971
02/09/2022 479.859985 660.250000 283.059998 51.570000 40.459999 84.839996 349.049988 101.160004 170.100006 122.519997 18.540001 129.000000 10.770000 100.559998 45.455002 52.580002 23.215000 90.800003 64.199997 150.000000 1318.000000 48.570000 54.680000 2.390000 186.600006 40.680000 1567.199951 103.500000 4.813500 239.100006 520.500000 8.750000 97.550003 168.050003 52.169998 1.706600 36.415001 24.500000 13.470000 4.470000 27.379999 24.190001 139.800003 37.200001 5.050000 21.629999 72.629997 150.100006 10115.000000 26.290001 3514.489990
06/09/2022 469.359985 630.549988 276.359985 51.919998 39.860001 84.830002 347.350006 103.080002 169.580002 123.040001 18.848000 128.639999 10.765000 100.540001 46.174999 51.400002 23.459999 92.120003 63.840000 150.899994 1326.500000 48.950001 56.230000 2.370000 186.050003 42.660000 1572.599976 103.500000 4.818000 235.000000 519.599976 8.620000 97.860001 169.800003 52.290001 1.742000 36.505001 24.375000 12.830000 4.410000 27.655001 23.600000 143.300003 36.070000 4.970000 21.299999 73.830002 149.039993 10190.000000 26.480000 3466.659912
07/09/2022 468.890015 627.250000 277.609985 49.590000 39.930000 84.599998 343.799988 104.199997 170.399994 123.080002 19.000000 127.900002 10.660000 99.800003 46.750000 51.990002 23.635000 92.400002 64.059998 151.750000 1324.500000 48.180000 57.400002 2.300000 186.350006 42.360001 1596.000000 103.239998 4.651500 239.199997 519.000000 8.430000 98.800003 169.000000 52.660000 1.711400 37.029999 25.480000 12.780000 4.340000 27.850000 23.059999 148.639999 35.799999 4.940000 21.180000 74.550003 152.380005 10005.000000 26.780001 3532.770020
08/09/2022 465.450012 635.380005 279.660004 49.119999 39.849998 83.690002 340.750000 100.500000 167.979996 117.480003 18.738001 124.860001 10.355000 96.959999 46.035000 51.790001 23.365000 91.989998 61.200001 147.750000 1275.000000 48.930000 55.799999 2.360000 181.550003 41.860001 1515.000000 101.220001 4.650000 244.300003 494.500000 8.600000 97.680000 167.449997 52.130001 1.708800 36.799999 23.950001 12.870000 4.450000 27.440001 22.790001 137.479996 35.779999 4.920000 20.620001 72.900002 146.699997 10370.000000 26.719999 3490.159912
09/09/2022 495.519989 660.059998 286.359985 50.130001 40.779999 86.400002 342.899994 100.459999 167.399994 119.699997 18.746000 123.199997 10.480000 95.830002 46.474998 51.750000 23.465000 92.120003 60.110001 148.600006 1262.000000 49.860001 55.910000 2.530000 186.300003 41.869999 1514.599976 100.080002 4.626000 251.100006 498.399994 9.150000 99.260002 166.300003 52.290001 1.692000 35.945000 24.174999 13.310000 4.820000 27.254999 23.430000 142.320007 36.980000 5.050000 21.590000 73.699997 147.220001 10115.000000 26.559999 3495.020020
12/09/2022 506.769989 657.570007 292.910004 51.209999 41.279999 88.500000 336.799988 100.580002 168.339996 117.940002 18.760000 122.220001 10.420000 96.599998 46.200001 51.180000 23.400000 91.080002 58.310001 146.149994 1248.000000 51.450001 55.509998 2.630000 186.000000 41.000000 1475.000000 100.099998 4.700000 246.399994 486.549988 9.600000 100.379997 167.199997 51.369999 1.697000 35.334999 23.900000 13.840000 4.970000 27.129999 24.150000 145.000000 38.450001 5.140000 22.760000 72.349998 144.059998 10435.000000 26.240000 3510.909912
13/09/2022 484.000000 665.150024 288.630005 50.090000 40.930000 87.010002 341.450012 101.779999 168.500000 118.059998 18.950001 120.739998 10.630000 96.339996 46.474998 52.009998 23.535000 92.269997 58.740002 148.199997 1253.500000 50.580002 53.669998 2.550000 184.500000 41.320000 1495.800049 100.320000 4.645500 246.600006 493.000000 9.580000 102.800003 167.800003 50.650002 1.680600 35.459999 24.190001 13.630000 4.840000 27.045000 23.570000 144.940002 37.119999 5.070000 22.160000 72.699997 142.820007 10740.000000 26.200001 3512.709961
14/09/2022 476.970001 645.450012 285.609985 50.740002 40.360001 85.540001 341.049988 102.720001 166.199997 117.839996 18.778000 121.099998 10.435000 96.199997 46.029999 51.090000 23.610001 92.820000 57.889999 147.750000 1263.000000 48.930000 54.509998 2.550000 183.750000 41.650002 1475.199951 101.720001 4.782000 255.000000 496.450012 9.520000 103.959999 167.949997 50.630001 1.719000 35.400002 24.000000 13.570000 4.830000 27.215000 23.510000 147.000000 35.939999 4.940000 22.620001 72.099998 143.000000 10475.000000 26.299999 3579.179932
15/09/2022 472.540009 643.549988 284.950012 50.209999 40.520000 85.500000 341.700012 104.940002 167.300003 122.199997 18.980000 124.000000 10.755000 96.839996 46.919998 51.400002 23.969999 94.199997 57.230000 150.850006 1279.500000 48.889999 56.070000 2.600000 187.050003 43.110001 1516.800049 103.300003 4.820000 256.899994 513.000000 9.820000 102.239998 168.600006 50.730000 1.755000 35.700001 24.785000 13.540000 4.890000 27.455000 23.049999 149.500000 35.450001 4.910000 22.080000 74.139999 142.660004 10420.000000 26.760000 3649.239990
16/09/2022 462.029999 640.000000 280.339996 49.570000 40.310001 83.000000 342.149994 102.800003 167.960007 121.699997 19.030001 122.440002 10.685000 95.650002 47.990002 52.310001 24.355000 93.800003 59.000000 150.699997 1292.500000 49.009998 55.099998 2.580000 187.350006 42.549999 1455.000000 102.540001 4.878000 261.000000 514.700012 9.680000 102.800003 170.050003 50.529999 1.852000 35.334999 24.775000 13.440000 4.870000 27.465000 22.730000 146.500000 35.590000 4.730000 22.350000 73.089996 142.279999 10450.000000 25.889999 3583.879883
19/09/2022 459.649994 626.299988 280.519989 47.840000 40.320000 82.690002 349.049988 106.080002 170.520004 127.000000 19.548000 123.879997 10.725000 96.900002 49.005001 53.000000 25.000000 94.949997 60.650002 154.850006 1317.500000 49.259998 57.000000 2.590000 186.500000 44.200001 1496.599976 104.480003 5.000000 265.200012 526.400024 9.670000 102.900002 169.800003 51.279999 1.906000 36.584999 25.584999 13.220000 4.850000 27.959999 22.049999 149.279999 35.250000 4.550000 22.639999 74.209999 146.539993 10285.000000 26.540001 3566.469971
20/09/2022 458.950012 615.750000 280.549988 48.540001 39.860001 82.750000 355.950012 107.519997 175.199997 130.460007 19.400000 127.000000 10.900000 100.239998 50.799999 54.090000 25.580000 96.300003 60.570000 157.649994 1330.000000 49.740002 59.500000 2.590000 191.350006 45.380001 1530.000000 105.760002 4.903000 266.500000 535.000000 9.840000 100.099998 171.949997 52.139999 1.869000 37.705002 26.000000 13.320000 4.880000 28.400000 22.340000 151.339996 34.689999 4.580000 22.000000 75.879997 151.160004 9928.000000 26.860001 3532.199951
21/09/2022 461.549988 624.400024 281.890015 48.840000 39.439999 83.070000 343.649994 103.260002 173.100006 126.400002 19.190001 123.980003 10.760000 96.650002 49.744999 53.549999 25.264999 94.839996 58.520000 152.300003 1289.000000 48.950001 57.910000 2.540000 191.949997 43.845001 1387.599976 103.519997 4.908000 259.899994 518.000000 9.690000 99.989998 172.399994 51.290001 1.904800 36.619999 24.480000 13.130000 4.870000 28.575001 22.580000 149.000000 34.570000 4.550000 21.809999 74.599998 142.039993 9958.000000 25.379999 3499.780029
22/09/2022 450.700012 625.710022 276.600006 48.590000 39.049999 82.040001 345.000000 102.519997 171.899994 125.400002 19.200001 123.800003 10.465000 95.959999 49.845001 53.689999 25.180000 94.089996 59.330002 153.699997 1292.000000 49.080002 57.910000 2.560000 188.750000 42.715000 1409.199951 102.959999 4.845500 261.799988 517.799988 9.650000 100.919998 172.250000 50.430000 1.897800 36.060001 24.625000 12.980000 4.860000 27.870001 22.430000 150.979996 34.250000 4.490000 21.799999 74.970001 141.679993 9774.000000 24.680000 3500.419922
23/09/2022 433.600006 600.000000 269.820007 46.000000 38.389999 79.180000 340.200012 101.099998 173.580002 123.400002 19.048000 121.739998 10.385000 92.650002 49.700001 52.939999 25.295000 93.800003 58.160000 147.600006 1236.500000 47.419998 56.950001 2.440000 185.699997 41.799999 1369.800049 100.080002 4.900000 258.000000 499.500000 9.170000 102.379997 172.899994 49.674999 1.907200 33.980000 24.165001 12.330000 4.650000 27.520000 21.290001 147.500000 32.590000 4.290000 20.879999 73.940002 133.500000 9726.000000 23.650000 3461.300049
26/09/2022 434.089996 588.890015 266.239990 45.349998 37.500000 80.080002 337.549988 100.260002 173.500000 120.099998 18.818001 121.559998 10.490000 91.489998 49.145000 51.990002 25.100000 91.349998 56.900002 144.250000 1225.500000 45.919998 57.049999 2.380000 186.899994 41.310001 1310.000000 98.260002 4.953000 258.299988 492.350006 8.830000 104.339996 170.699997 49.330002 1.930000 33.605000 24.100000 12.290000 4.550000 27.655001 20.559999 147.380005 32.150002 4.240000 20.580000 74.540001 135.300003 10060.000000 24.400000 3476.229980
27/09/2022 438.850006 580.179993 268.029999 46.000000 37.470001 80.480003 333.549988 101.820000 174.960007 119.339996 19.087999 121.320000 10.600000 93.860001 49.584999 52.700001 25.145000 92.339996 57.480000 145.699997 1252.000000 46.230000 57.799999 2.330000 189.500000 42.490002 1295.000000 99.349998 4.816000 251.100006 497.200012 8.650000 100.260002 173.600006 49.645000 1.824600 33.810001 24.584999 12.420000 4.440000 27.530001 20.690001 148.380005 32.130001 4.290000 20.469999 75.839996 137.600006 10175.000000 23.940001 3427.139893
28/09/2022 426.140015 576.820007 266.440002 44.930000 37.779999 79.370003 330.350006 98.639999 170.020004 113.400002 18.680000 117.800003 10.340000 91.000000 48.000000 51.650002 24.730000 90.000000 56.630001 142.350006 1238.000000 45.220001 56.400002 2.300000 184.000000 41.200001 1255.199951 95.839996 4.800000 253.899994 490.450012 8.150000 100.300003 168.399994 49.029999 1.805000 32.200001 23.700001 12.210000 4.410000 27.090000 20.570000 145.399994 31.690001 4.260000 20.450001 74.300003 134.100006 10250.000000 23.020000 3343.199951
29/09/2022 425.609985 589.000000 268.390015 45.630001 37.810001 80.250000 330.600006 98.750000 169.000000 115.419998 18.622000 119.879997 10.410000 91.489998 47.014999 51.500000 24.450001 88.000000 55.770000 141.399994 1242.500000 45.259998 56.110001 2.300000 183.350006 40.705002 1269.800049 96.010002 4.840000 251.500000 490.299988 8.300000 99.300003 168.500000 48.965000 1.850000 31.635000 24.254999 12.000000 4.420000 26.969999 20.830000 145.440002 31.580000 4.280000 20.440001 73.970001 133.000000 10105.000000 22.660000 3349.939941
30/09/2022 414.000000 585.000000 270.130005 46.619999 38.240002 81.459999 328.200012 99.190002 172.199997 114.580002 18.646000 118.459999 10.380000 92.769997 48.314999 51.759998 24.825001 87.330002 55.000000 139.350006 1209.000000 45.939999 56.009998 2.310000 186.300003 40.994999 1273.599976 95.599998 4.578500 247.000000 495.600006 8.490000 97.699997 167.649994 50.099998 1.760800 31.520000 23.705000 11.810000 4.430000 27.190001 21.180000 147.800003 32.330002 4.260000 20.900000 74.250000 133.740005 9710.000000 22.400000 3322.590088
03/10/2022 423.600006 587.549988 272.529999 48.419998 38.700001 82.449997 324.549988 98.050003 167.000000 112.940002 18.205999 117.019997 10.100000 91.099998 46.369999 49.799999 23.780001 83.010002 53.830002 137.699997 1167.500000 44.990002 53.169998 2.350000 182.649994 39.500000 1244.599976 91.790001 4.542500 246.000000 474.250000 8.570000 95.029999 163.250000 49.130001 1.790400 30.030001 22.635000 12.080000 4.500000 26.805000 21.950001 139.320007 32.779999 4.360000 21.240000 70.879997 129.139999 9882.000000 21.840000 3332.800049
04/10/2022 461.209991 634.900024 283.609985 50.310001 39.720001 86.820000 330.250000 98.949997 167.320007 114.760002 17.950001 118.320000 10.020000 92.139999 46.830002 48.895000 23.790001 84.250000 55.820000 141.399994 1198.000000 47.669998 56.009998 2.570000 185.350006 40.345001 1276.000000 93.279999 4.282000 246.000000 468.149994 9.190000 94.330002 166.699997 48.900002 1.707000 30.270000 23.370001 12.620000 4.820000 26.934999 22.730000 139.899994 34.570000 4.540000 21.910000 73.160004 128.800003 10495.000000 21.790001 3282.000000
05/10/2022 456.940002 627.130005 283.420013 50.889999 39.570000 86.190002 320.850006 96.820000 161.300003 111.900002 17.736000 115.500000 9.694000 89.099998 44.549999 47.570000 23.070000 83.239998 54.419998 138.149994 1169.500000 46.889999 53.619999 2.530000 182.500000 39.000000 1260.400024 90.519997 4.265000 246.000000 451.799988 9.150000 95.849998 165.399994 48.025002 1.701400 29.844999 22.645000 12.340000 4.730000 26.820000 23.030001 135.000000 34.459999 4.540000 21.680000 70.849998 125.379997 10530.000000 20.670000 3309.020020
06/10/2022 465.290009 629.000000 280.399994 50.080002 38.980000 86.589996 321.850006 99.489998 160.820007 115.360001 17.820000 117.580002 9.710000 90.050003 43.419998 48.009998 22.945000 84.129997 54.080002 142.000000 1202.000000 46.119999 54.549999 2.490000 183.399994 39.404999 1256.000000 92.989998 4.256000 251.600006 461.500000 8.950000 98.019997 166.600006 48.240002 1.678000 30.750000 22.924999 12.370000 4.680000 26.690001 22.889999 138.800003 33.689999 4.510000 21.590000 71.800003 129.119995 10260.000000 21.740000 3359.709961
07/10/2022 446.500000 610.500000 276.480011 51.169998 39.180000 85.389999 325.000000 98.070000 160.339996 115.260002 17.718000 116.900002 9.616000 88.129997 42.779999 48.090000 22.440001 82.919998 52.770000 141.399994 1206.500000 45.520000 52.680000 2.460000 185.699997 39.125000 1252.800049 93.739998 4.209000 247.600006 457.000000 8.840000 96.500000 167.600006 48.575001 1.676800 31.000000 22.629999 12.120000 4.520000 26.110001 23.090000 129.619995 32.810001 4.440000 21.180000 69.830002 120.279999 10180.000000 21.209999 3479.239990
10/10/2022 433.910004 596.000000 273.899994 50.340000 38.820000 84.459999 326.950012 100.360001 159.220001 115.239998 17.412001 116.739998 9.588000 87.900002 42.845001 47.070000 22.105000 82.430000 53.549999 139.000000 1225.000000 45.110001 52.320000 2.420000 185.250000 39.169998 1281.000000 93.269997 4.419500 247.600006 454.000000 8.700000 96.040001 167.250000 48.040001 1.760000 30.785000 22.334999 12.000000 4.480000 26.000000 22.920000 125.900002 32.959999 4.410000 21.230000 69.589996 117.879997 9950.000000 22.139999 3455.280029
11/10/2022 412.529999 587.659973 270.299988 48.900002 39.259998 83.639999 331.600006 101.860001 163.199997 118.379997 18.000000 119.300003 9.802000 90.639999 44.650002 48.759998 22.480000 84.339996 54.880001 144.649994 1240.000000 44.869999 54.130001 2.390000 185.100006 41.500000 1342.000000 95.690002 4.429500 256.500000 461.000000 8.520000 95.900002 169.350006 48.185001 1.777800 32.049999 23.680000 11.750000 4.420000 26.129999 22.309999 129.199997 32.560001 4.360000 21.320000 72.000000 120.660004 9914.000000 23.389999 3419.310059
12/10/2022 403.809998 606.109985 271.079987 48.250000 39.480000 83.269997 336.350006 105.699997 166.199997 122.639999 18.257999 122.000000 9.816000 94.300003 45.279999 49.025002 23.605000 84.489998 56.259998 151.800003 1293.500000 45.150002 54.509998 2.330000 187.149994 41.810001 1390.400024 98.669998 4.325000 257.799988 477.350006 8.440000 95.269997 171.399994 49.055000 1.750000 32.634998 24.674999 11.810000 4.420000 26.129999 21.980000 130.619995 32.250000 4.370000 21.389999 72.589996 125.559998 9954.000000 22.709999 3367.860107
13/10/2022 364.910004 576.349976 266.980011 48.610001 38.820000 80.980003 338.100006 105.519997 167.179993 124.059998 17.959999 122.059998 9.750000 94.230003 44.250000 48.785000 23.450001 83.970001 56.509998 155.250000 1305.000000 44.660000 53.869999 2.350000 187.899994 42.205002 1413.199951 100.239998 4.138000 257.799988 467.500000 8.440000 96.139999 173.300003 48.529999 1.701200 32.380001 25.820000 11.640000 4.430000 26.000000 22.059999 130.479996 31.610001 4.360000 20.809999 72.120003 123.199997 10500.000000 22.000000 3352.540039
14/10/2022 404.380005 619.400024 285.690002 51.299999 40.000000 86.699997 331.700012 104.540001 164.419998 121.580002 17.587999 119.419998 9.602000 92.910004 43.404999 47.514999 23.065001 81.120003 55.840000 151.449997 1290.000000 46.650002 53.200001 2.480000 183.899994 41.174999 1380.000000 98.820000 4.086500 249.500000 452.000000 9.060000 95.980003 170.000000 47.650002 1.694000 31.670000 25.264999 12.360000 4.680000 25.500000 23.129999 131.820007 33.029999 4.550000 21.700001 71.779999 118.260002 10430.000000 21.320000 3339.500000
17/10/2022 394.459991 620.030029 281.250000 51.590000 40.180000 86.410004 324.350006 101.300003 163.320007 117.239998 17.506001 116.860001 9.500000 91.800003 43.130001 47.099998 22.889999 81.150002 53.470001 148.899994 1247.500000 46.310001 51.799999 2.500000 181.300003 40.349998 1295.400024 98.730003 4.124000 249.100006 441.750000 9.140000 98.349998 167.000000 47.200001 1.689800 30.520000 24.200001 12.520000 4.740000 25.750000 23.190001 127.839996 33.099998 4.610000 21.730000 70.599998 113.940002 10955.000000 20.430000 3321.179932
18/10/2022 407.380005 627.869995 288.170013 52.130001 40.590000 90.220001 324.200012 103.339996 164.059998 118.300003 17.638000 117.800003 9.426000 92.709999 43.215000 47.380001 23.004999 82.750000 52.259998 148.949997 1246.500000 47.570000 51.849998 2.620000 175.250000 42.924999 1257.000000 98.739998 4.088000 239.699997 440.649994 9.460000 98.150002 166.550003 47.529999 1.696000 32.220001 23.889999 13.050000 4.930000 26.379999 23.379999 123.440002 34.310001 4.720000 22.709999 71.610001 113.660004 10815.000000 19.955000 3371.709961
19/10/2022 415.890015 621.900024 284.000000 51.529999 40.020000 87.709999 328.100006 102.860001 164.919998 118.440002 17.608000 117.500000 9.314000 94.000000 42.555000 48.575001 22.930000 83.800003 54.139999 150.000000 1265.000000 46.110001 52.709999 2.570000 177.649994 41.560001 1260.000000 98.820000 3.988500 239.300003 446.000000 9.260000 100.800003 166.100006 47.270000 1.660200 32.365002 23.350000 12.780000 4.830000 26.980000 23.110001 123.620003 33.830002 4.610000 22.379999 72.339996 115.080002 10510.000000 20.129999 3382.120117
20/10/2022 431.250000 611.250000 284.410004 52.320000 39.529999 86.910004 327.799988 102.120003 163.020004 118.279999 17.660000 117.099998 9.168000 93.510002 41.779999 49.044998 22.445000 82.540001 52.169998 148.500000 1280.000000 45.320000 52.619999 2.590000 177.800003 41.884998 1267.199951 97.150002 4.169500 247.699997 444.950012 9.370000 102.000000 163.550003 47.535000 1.740000 32.279999 23.100000 12.850000 4.920000 26.754999 23.750000 122.599998 33.930000 4.230000 22.370001 72.879997 109.900002 10610.000000 19.125000 3449.949951
21/10/2022 440.480011 619.250000 280.459991 51.230000 39.669998 88.440002 326.049988 106.639999 169.699997 125.000000 17.700001 120.040001 9.392000 98.720001 44.500000 49.794998 23.730000 85.070000 51.500000 152.800003 1276.500000 45.160000 54.520000 2.540000 175.300003 43.974998 1309.000000 104.040001 4.149500 247.699997 452.000000 9.280000 104.599998 163.000000 48.310001 1.722000 33.535000 24.700001 12.650000 4.810000 27.635000 23.450001 126.900002 33.209999 4.140000 21.709999 75.559998 115.680000 10865.000000 19.450001 3466.709961
