Date,BAC,C,GS,JPM,MS
2014-08-08,12.051377296447754,36.078697204589844,138.37205505371094,41.573516845703125,23.63197135925293
2014-08-11,12.067231178283691,36.03401184082031,138.53268432617188,41.55875778198242,23.72813606262207
2014-08-12,12.059306144714355,36.071250915527344,138.42832946777344,41.58088684082031,23.67635154724121
2014-08-13,12.091020584106445,36.302085876464844,138.46038818359375,41.85392761230469,23.68375015258789
2014-08-14,12.14652156829834,36.58505630493164,138.7495574951172,42.045780181884766,23.794702529907227
2014-08-15,12.067231178283691,36.27975082397461,138.08290100097656,41.876060485839844,23.831684112548828
2014-08-18,12.249592781066895,36.86803436279297,140.2115478515625,42.230255126953125,24.120147705078125
2014-08-19,12.249592781066895,37.0095100402832,139.7376251220703,42.47377014160156,24.060972213745117
2014-08-20,12.305092811584473,37.08397674560547,139.7938690185547,42.53278732299805,24.06836700439453
2014-08-21,12.812516212463379,38.02968215942383,140.6935272216797,43.167388916015625,24.43079948425293
2014-08-22,12.788728713989258,37.92544174194336,140.95054626464844,43.15999984741211,24.756248474121094
2014-08-25,12.91558837890625,38.44670104980469,142.87843322753906,43.7872314453125,25.296192169189453
2014-08-26,12.94729995727539,38.819034576416016,142.90248107910156,44.082393646240234,25.44413185119629
2014-08-27,12.844231605529785,38.617977142333984,143.27322387695312,43.971710205078125,25.244417190551758
2014-08-28,12.693589210510254,38.267974853515625,143.144287109375,43.65440368652344,25.192649841308594
2014-08-29,12.7570161819458,38.46159744262695,144.32070922851562,43.868404388427734,25.377559661865234
2014-09-02,12.899730682373047,38.69243240356445,144.85247802734375,44.030738830566406,25.55507469177246
2014-09-03,12.80429744720459,38.893497467041016,144.7155303955078,44.0528678894043,25.56247329711914
2014-09-04,12.812251091003418,39.07221603393555,145.10226440429688,44.06026077270508,25.666030883789062
2014-09-05,12.74067211151123,38.945621490478516,144.83636474609375,44.20783233642578,25.61425018310547
2014-09-08,13.003120422363281,38.759464263916016,145.12646484375,44.19307327270508,25.78436279296875
2014-09-09,12.836106300354004,38.171180725097656,142.9428253173828,43.58061599731445,25.08169937133789
2014-09-10,13.01107406616211,38.595645904541016,144.9330596923828,43.69868087768555,25.392351150512695
2014-09-11,13.178086280822754,38.893497467041016,145.84356689453125,44.09714889526367,25.68820571899414
2014-09-12,13.35305118560791,39.00519943237305,147.5920867919922,44.2963752746582,25.895315170288086
2014-09-15,13.313288688659668,38.95307540893555,148.2447967529297,44.22998046875,26.043249130249023
2014-09-16,13.2894287109375,38.99030685424805,148.2930908203125,44.266876220703125,25.969287872314453
2014-09-17,13.337146759033203,39.01264190673828,148.92156982421875,44.502994537353516,26.302133560180664
2014-09-18,13.551877975463867,39.95836639404297,151.39532470703125,45.248287200927734,26.723731994628906
2014-09-19,13.48029899597168,39.8243293762207,150.0335235595703,45.09331512451172,26.450061798095703
2014-09-22,13.543927192687988,39.496681213378906,149.30026245117188,44.94574737548828,26.021059036254883
2014-09-23,13.559828758239746,39.347740173339844,149.13917541503906,44.96788024902344,25.902713775634766
2014-09-24,13.66321849822998,39.660499572753906,151.33091735839844,45.47701644897461,25.873119354248047
2014-09-25,13.400765419006348,38.69243240356445,148.33340454101562,44.38494110107422,25.310991287231445
2014-09-26,13.543927192687988,39.08710479736328,149.16331481933594,44.687469482421875,25.629045486450195
2014-09-29,13.52801513671875,38.759464263916016,148.12387084960938,44.517757415771484,25.518091201782227
2014-09-30,13.559828758239746,38.588199615478516,147.9143524169922,44.451332092285156,25.569873809814453
2014-10-01,13.376912117004395,38.052032470703125,145.6018524169922,44.10452651977539,25.118684768676758
2014-10-02,13.424626350402832,38.163734436035156,147.35841369628906,43.71080780029297,25.355363845825195
2014-10-03,13.750701904296875,38.96051788330078,151.54034423828125,44.79539489746094,25.92490577697754
2014-10-06,13.750701904296875,38.93073272705078,151.0649871826172,44.70624923706055,25.88052749633789
2014-10-07,13.424626350402832,38.178627014160156,148.0996856689453,44.03024673461914,25.163063049316406
2014-10-08,13.61550235748291,39.12434005737305,150.38812255859375,44.86969757080078,25.518091201782227
2014-10-09,13.193987846374512,38.08182144165039,146.06109619140625,43.889095306396484,24.63050079345703
2014-10-10,13.106508255004883,37.314823150634766,145.34405517578125,43.473087310791016,24.364233016967773
2014-10-13,13.042881965637207,37.15845489501953,144.04672241210938,43.20564651489258,24.297666549682617
2014-10-14,13.138324737548828,38.32755661010742,143.99029541015625,43.07935333251953,24.416011810302734
2014-10-15,12.53389835357666,36.99462127685547,142.8138885498047,41.25188446044922,24.120147705078125
2014-10-16,12.788390159606934,37.046749114990234,139.05905151367188,40.9175910949707,24.060972213745117
2014-10-17,12.891776084899902,37.285030364990234,142.5480194091797,41.749610900878906,24.57134437561035
2014-10-20,12.93154525756836,37.627593994140625,143.29734802246094,42.069053649902344,24.64529800415039
2014-10-21,13.201942443847656,38.178627014160156,145.18284606933594,43.034786224365234,25.192649841308594
2014-10-22,13.042881965637207,37.75417709350586,142.48350524902344,42.6782112121582,24.726667404174805
2014-10-23,13.201942443847656,38.28287887573242,145.08619689941406,43.131370544433594,25.118684768676758
2014-10-24,13.297378540039062,38.573299407958984,147.7371368408203,43.63651657104492,25.38495445251465
2014-10-27,13.193987846374512,38.416908264160156,148.18836975097656,43.56223678588867,25.118684768676758
2014-10-28,13.361001014709473,39.04989242553711,150.13027954101562,44.29766845703125,25.4145450592041
2014-10-29,13.51210880279541,39.206260681152344,149.93685913085938,44.04510498046875,25.5109806060791
2014-10-30,13.543927192687988,39.58610916137695,150.65399169921875,44.119384765625,25.607404708862305
2014-10-31,13.647309303283691,39.869140625,153.08738708496094,44.929115295410156,25.926387786865234
2014-11-03,13.734795570373535,39.82444381713867,153.7642364501953,45.22626495361328,25.74835968017578
2014-11-04,13.687076568603516,39.61589813232422,153.31298828125,44.75826644897461,25.711265563964844
